fits_path,label,toa,dm,source
fast_frex/00166_neg_sample.fits,RFI,,,
fast_frex/00167_neg_sample.fits,RFI,,,
fast_frex/00168_neg_sample.fits,RFI,,,
fast_frex/00169_neg_sample.fits,RFI,,,
fast_frex/00170_neg_sample.fits,RFI,,,
fast_frex/00171_neg_sample.fits,RFI,,,
fast_frex/00172_neg_sample.fits,RFI,,,
fast_frex/00173_neg_sample.fits,RFI,,,
fast_frex/00174_neg_sample.fits,RFI,,,
fast_frex/00175_neg_sample.fits,RFI,,,
fast_frex/00176_neg_sample.fits,RFI,,,
fast_frex/00177_neg_sample.fits,RFI,,,
fast_frex/00178_neg_sample.fits,RFI,,,
fast_frex/00179_neg_sample.fits,RFI,,,
fast_frex/00180_neg_sample.fits,RFI,,,
fast_frex/00181_neg_sample.fits,RFI,,,
fast_frex/00182_neg_sample.fits,RFI,,,
fast_frex/00183_neg_sample.fits,RFI,,,
fast_frex/00184_neg_sample.fits,RFI,,,
fast_frex/00185_neg_sample.fits,RFI,,,
fast_frex/00186_neg_sample.fits,RFI,,,
fast_frex/00187_neg_sample.fits,RFI,,,
fast_frex/00188_neg_sample.fits,RFI,,,
fast_frex/00189_neg_sample.fits,RFI,,,
fast_frex/00190_neg_sample.fits,RFI,,,
fast_frex/00191_neg_sample.fits,RFI,,,
fast_frex/00192_neg_sample.fits,RFI,,,
fast_frex/00193_neg_sample.fits,RFI,,,
fast_frex/00194_neg_sample.fits,RFI,,,
fast_frex/00195_neg_sample.fits,RFI,,,
fast_frex/00196_neg_sample.fits,RFI,,,
fast_frex/00197_neg_sample.fits,RFI,,,
fast_frex/00198_neg_sample.fits,RFI,,,
fast_frex/00199_neg_sample.fits,RFI,,,
fast_frex/00200_neg_sample.fits,RFI,,,
fast_frex/00201_neg_sample.fits,RFI,,,
fast_frex/00202_neg_sample.fits,RFI,,,
fast_frex/00203_neg_sample.fits,RFI,,,
fast_frex/00204_neg_sample.fits,RFI,,,
fast_frex/00205_neg_sample.fits,RFI,,,
fast_frex/00206_neg_sample.fits,RFI,,,
fast_frex/00207_neg_sample.fits,RFI,,,
fast_frex/00208_neg_sample.fits,RFI,,,
fast_frex/00209_neg_sample.fits,RFI,,,
fast_frex/00210_neg_sample.fits,RFI,,,
fast_frex/00211_neg_sample.fits,RFI,,,
fast_frex/00212_neg_sample.fits,RFI,,,
fast_frex/00213_neg_sample.fits,RFI,,,
fast_frex/00214_neg_sample.fits,RFI,,,
fast_frex/00215_neg_sample.fits,RFI,,,
fast_frex/00216_neg_sample.fits,RFI,,,
fast_frex/00217_neg_sample.fits,RFI,,,
fast_frex/00218_neg_sample.fits,RFI,,,
fast_frex/00219_neg_sample.fits,RFI,,,
fast_frex/00220_neg_sample.fits,RFI,,,
fast_frex/00221_neg_sample.fits,RFI,,,
fast_frex/00222_neg_sample.fits,RFI,,,
fast_frex/00223_neg_sample.fits,RFI,,,
fast_frex/00224_neg_sample.fits,RFI,,,
fast_frex/00225_neg_sample.fits,RFI,,,
fast_frex/00226_neg_sample.fits,RFI,,,
fast_frex/00227_neg_sample.fits,RFI,,,
fast_frex/00228_neg_sample.fits,RFI,,,
fast_frex/00229_neg_sample.fits,RFI,,,
fast_frex/00230_neg_sample.fits,RFI,,,
fast_frex/00231_neg_sample.fits,RFI,,,
fast_frex/00232_neg_sample.fits,RFI,,,
fast_frex/00233_neg_sample.fits,RFI,,,
fast_frex/00234_neg_sample.fits,RFI,,,
fast_frex/00235_neg_sample.fits,RFI,,,
fast_frex/00236_neg_sample.fits,RFI,,,
fast_frex/00237_neg_sample.fits,RFI,,,
fast_frex/00238_neg_sample.fits,RFI,,,
fast_frex/00239_neg_sample.fits,RFI,,,
fast_frex/00240_neg_sample.fits,RFI,,,
fast_frex/00241_neg_sample.fits,RFI,,,
fast_frex/00242_neg_sample.fits,RFI,,,
fast_frex/00243_neg_sample.fits,RFI,,,
fast_frex/00244_neg_sample.fits,RFI,,,
fast_frex/00245_neg_sample.fits,RFI,,,
fast_frex/00246_neg_sample.fits,RFI,,,
fast_frex/00247_neg_sample.fits,RFI,,,
fast_frex/00248_neg_sample.fits,RFI,,,
fast_frex/00249_neg_sample.fits,RFI,,,
fast_frex/00250_neg_sample.fits,RFI,,,
fast_frex/00251_neg_sample.fits,RFI,,,
fast_frex/00252_neg_sample.fits,RFI,,,
fast_frex/00253_neg_sample.fits,RFI,,,
fast_frex/00254_neg_sample.fits,RFI,,,
fast_frex/00255_neg_sample.fits,RFI,,,
fast_frex/00256_neg_sample.fits,RFI,,,
fast_frex/00257_neg_sample.fits,RFI,,,
fast_frex/00258_neg_sample.fits,RFI,,,
fast_frex/00259_neg_sample.fits,RFI,,,
fast_frex/00260_neg_sample.fits,RFI,,,
fast_frex/00261_neg_sample.fits,RFI,,,
fast_frex/00262_neg_sample.fits,RFI,,,
fast_frex/00263_neg_sample.fits,RFI,,,
fast_frex/00264_neg_sample.fits,RFI,,,
fast_frex/00265_neg_sample.fits,RFI,,,
fast_frex/00266_neg_sample.fits,RFI,,,
fast_frex/00267_neg_sample.fits,RFI,,,
fast_frex/00268_neg_sample.fits,RFI,,,
fast_frex/00269_neg_sample.fits,RFI,,,
fast_frex/00270_neg_sample.fits,RFI,,,
fast_frex/00271_neg_sample.fits,RFI,,,
fast_frex/00272_neg_sample.fits,RFI,,,
fast_frex/00273_neg_sample.fits,RFI,,,
fast_frex/00274_neg_sample.fits,RFI,,,
fast_frex/00275_neg_sample.fits,RFI,,,
fast_frex/00276_neg_sample.fits,RFI,,,
fast_frex/00277_neg_sample.fits,RFI,,,
fast_frex/00278_neg_sample.fits,RFI,,,
fast_frex/00279_neg_sample.fits,RFI,,,
fast_frex/00280_neg_sample.fits,RFI,,,
fast_frex/00281_neg_sample.fits,RFI,,,
fast_frex/00282_neg_sample.fits,RFI,,,
fast_frex/00283_neg_sample.fits,RFI,,,
fast_frex/00284_neg_sample.fits,RFI,,,
fast_frex/00285_neg_sample.fits,RFI,,,
fast_frex/00286_neg_sample.fits,RFI,,,
fast_frex/00287_neg_sample.fits,RFI,,,
fast_frex/00288_neg_sample.fits,RFI,,,
fast_frex/00289_neg_sample.fits,RFI,,,
fast_frex/00290_neg_sample.fits,RFI,,,
fast_frex/00291_neg_sample.fits,RFI,,,
fast_frex/00292_neg_sample.fits,RFI,,,
fast_frex/00293_neg_sample.fits,RFI,,,
fast_frex/00294_neg_sample.fits,RFI,,,
fast_frex/00295_neg_sample.fits,RFI,,,
fast_frex/00296_neg_sample.fits,RFI,,,
fast_frex/00297_neg_sample.fits,RFI,,,
fast_frex/00298_neg_sample.fits,RFI,,,
fast_frex/00299_neg_sample.fits,RFI,,,
fast_frex/00300_neg_sample.fits,RFI,,,
fast_frex/00301_neg_sample.fits,RFI,,,
fast_frex/00302_neg_sample.fits,RFI,,,
fast_frex/00303_neg_sample.fits,RFI,,,
fast_frex/00304_neg_sample.fits,RFI,,,
fast_frex/00305_neg_sample.fits,RFI,,,
fast_frex/00306_neg_sample.fits,RFI,,,
fast_frex/00307_neg_sample.fits,RFI,,,
fast_frex/00308_neg_sample.fits,RFI,,,
fast_frex/00309_neg_sample.fits,RFI,,,
fast_frex/00310_neg_sample.fits,RFI,,,
fast_frex/00311_neg_sample.fits,RFI,,,
fast_frex/00312_neg_sample.fits,RFI,,,
fast_frex/00313_neg_sample.fits,RFI,,,
fast_frex/00314_neg_sample.fits,RFI,,,
fast_frex/00315_neg_sample.fits,RFI,,,
fast_frex/00316_neg_sample.fits,RFI,,,
fast_frex/00317_neg_sample.fits,RFI,,,
fast_frex/00318_neg_sample.fits,RFI,,,
fast_frex/00319_neg_sample.fits,RFI,,,
fast_frex/00320_neg_sample.fits,RFI,,,
fast_frex/00321_neg_sample.fits,RFI,,,
fast_frex/00322_neg_sample.fits,RFI,,,
fast_frex/00323_neg_sample.fits,RFI,,,
fast_frex/00324_neg_sample.fits,RFI,,,
fast_frex/00325_neg_sample.fits,RFI,,,
fast_frex/00326_neg_sample.fits,RFI,,,
fast_frex/00327_neg_sample.fits,RFI,,,
fast_frex/00328_neg_sample.fits,RFI,,,
fast_frex/00329_neg_sample.fits,RFI,,,
fast_frex/00330_neg_sample.fits,RFI,,,
fast_frex/00331_neg_sample.fits,RFI,,,
fast_frex/00332_neg_sample.fits,RFI,,,
fast_frex/00333_neg_sample.fits,RFI,,,
fast_frex/00334_neg_sample.fits,RFI,,,
fast_frex/00335_neg_sample.fits,RFI,,,
fast_frex/00336_neg_sample.fits,RFI,,,
fast_frex/00337_neg_sample.fits,RFI,,,
fast_frex/00338_neg_sample.fits,RFI,,,
fast_frex/00339_neg_sample.fits,RFI,,,
fast_frex/00340_neg_sample.fits,RFI,,,
fast_frex/00341_neg_sample.fits,RFI,,,
fast_frex/00342_neg_sample.fits,RFI,,,
fast_frex/00343_neg_sample.fits,RFI,,,
fast_frex/00344_neg_sample.fits,RFI,,,
fast_frex/00345_neg_sample.fits,RFI,,,
fast_frex/00346_neg_sample.fits,RFI,,,
fast_frex/00347_neg_sample.fits,RFI,,,
fast_frex/00348_neg_sample.fits,RFI,,,
fast_frex/00349_neg_sample.fits,RFI,,,
fast_frex/00350_neg_sample.fits,RFI,,,
fast_frex/00351_neg_sample.fits,RFI,,,
fast_frex/00352_neg_sample.fits,RFI,,,
fast_frex/00353_neg_sample.fits,RFI,,,
fast_frex/00354_neg_sample.fits,RFI,,,
fast_frex/00355_neg_sample.fits,RFI,,,
fast_frex/00356_neg_sample.fits,RFI,,,
fast_frex/00357_neg_sample.fits,RFI,,,
fast_frex/00358_neg_sample.fits,RFI,,,
fast_frex/00359_neg_sample.fits,RFI,,,
fast_frex/00360_neg_sample.fits,RFI,,,
fast_frex/00361_neg_sample.fits,RFI,,,
fast_frex/00362_neg_sample.fits,RFI,,,
fast_frex/00363_neg_sample.fits,RFI,,,
fast_frex/00364_neg_sample.fits,RFI,,,
fast_frex/00365_neg_sample.fits,RFI,,,
fast_frex/00366_neg_sample.fits,RFI,,,
fast_frex/00367_neg_sample.fits,RFI,,,
fast_frex/00368_neg_sample.fits,RFI,,,
fast_frex/00369_neg_sample.fits,RFI,,,
fast_frex/00370_neg_sample.fits,RFI,,,
fast_frex/00371_neg_sample.fits,RFI,,,
fast_frex/00372_neg_sample.fits,RFI,,,
fast_frex/00373_neg_sample.fits,RFI,,,
fast_frex/00374_neg_sample.fits,RFI,,,
fast_frex/00375_neg_sample.fits,RFI,,,
fast_frex/00376_neg_sample.fits,RFI,,,
fast_frex/00377_neg_sample.fits,RFI,,,
fast_frex/00378_neg_sample.fits,RFI,,,
fast_frex/00379_neg_sample.fits,RFI,,,
fast_frex/00380_neg_sample.fits,RFI,,,
fast_frex/00381_neg_sample.fits,RFI,,,
fast_frex/00382_neg_sample.fits,RFI,,,
fast_frex/00383_neg_sample.fits,RFI,,,
fast_frex/00384_neg_sample.fits,RFI,,,
fast_frex/00385_neg_sample.fits,RFI,,,
fast_frex/00386_neg_sample.fits,RFI,,,
fast_frex/00387_neg_sample.fits,RFI,,,
fast_frex/00388_neg_sample.fits,RFI,,,
fast_frex/00389_neg_sample.fits,RFI,,,
fast_frex/00390_neg_sample.fits,RFI,,,
fast_frex/00391_neg_sample.fits,RFI,,,
fast_frex/00392_neg_sample.fits,RFI,,,
fast_frex/00393_neg_sample.fits,RFI,,,
fast_frex/00394_neg_sample.fits,RFI,,,
fast_frex/00395_neg_sample.fits,RFI,,,
fast_frex/00396_neg_sample.fits,RFI,,,
fast_frex/00397_neg_sample.fits,RFI,,,
fast_frex/00398_neg_sample.fits,RFI,,,
fast_frex/00399_neg_sample.fits,RFI,,,
fast_frex/00400_neg_sample.fits,RFI,,,
fast_frex/00401_neg_sample.fits,RFI,,,
fast_frex/00402_neg_sample.fits,RFI,,,
fast_frex/00403_neg_sample.fits,RFI,,,
fast_frex/00404_neg_sample.fits,RFI,,,
fast_frex/00405_neg_sample.fits,RFI,,,
fast_frex/00406_neg_sample.fits,RFI,,,
fast_frex/00407_neg_sample.fits,RFI,,,
fast_frex/00408_neg_sample.fits,RFI,,,
fast_frex/00409_neg_sample.fits,RFI,,,
fast_frex/00410_neg_sample.fits,RFI,,,
fast_frex/00411_neg_sample.fits,RFI,,,
fast_frex/00412_neg_sample.fits,RFI,,,
fast_frex/00413_neg_sample.fits,RFI,,,
fast_frex/00414_neg_sample.fits,RFI,,,
fast_frex/00415_neg_sample.fits,RFI,,,
fast_frex/00416_neg_sample.fits,RFI,,,
fast_frex/00417_neg_sample.fits,RFI,,,
fast_frex/00418_neg_sample.fits,RFI,,,
fast_frex/00419_neg_sample.fits,RFI,,,
fast_frex/00420_neg_sample.fits,RFI,,,
fast_frex/00421_neg_sample.fits,RFI,,,
fast_frex/00422_neg_sample.fits,RFI,,,
fast_frex/00423_neg_sample.fits,RFI,,,
fast_frex/00424_neg_sample.fits,RFI,,,
fast_frex/00425_neg_sample.fits,RFI,,,
fast_frex/00426_neg_sample.fits,RFI,,,
fast_frex/00427_neg_sample.fits,RFI,,,
fast_frex/00428_neg_sample.fits,RFI,,,
fast_frex/00429_neg_sample.fits,RFI,,,
fast_frex/00430_neg_sample.fits,RFI,,,
fast_frex/00431_neg_sample.fits,RFI,,,
fast_frex/00432_neg_sample.fits,RFI,,,
fast_frex/00433_neg_sample.fits,RFI,,,
fast_frex/00434_neg_sample.fits,RFI,,,
fast_frex/00435_neg_sample.fits,RFI,,,
fast_frex/00436_neg_sample.fits,RFI,,,
fast_frex/00437_neg_sample.fits,RFI,,,
fast_frex/00438_neg_sample.fits,RFI,,,
fast_frex/00439_neg_sample.fits,RFI,,,
fast_frex/00440_neg_sample.fits,RFI,,,
fast_frex/00441_neg_sample.fits,RFI,,,
fast_frex/00442_neg_sample.fits,RFI,,,
fast_frex/00443_neg_sample.fits,RFI,,,
fast_frex/00444_neg_sample.fits,RFI,,,
fast_frex/00445_neg_sample.fits,RFI,,,
fast_frex/00446_neg_sample.fits,RFI,,,
fast_frex/00447_neg_sample.fits,RFI,,,
fast_frex/00448_neg_sample.fits,RFI,,,
fast_frex/00449_neg_sample.fits,RFI,,,
fast_frex/00450_neg_sample.fits,RFI,,,
fast_frex/00451_neg_sample.fits,RFI,,,
fast_frex/00452_neg_sample.fits,RFI,,,
fast_frex/00453_neg_sample.fits,RFI,,,
fast_frex/00454_neg_sample.fits,RFI,,,
fast_frex/00455_neg_sample.fits,RFI,,,
fast_frex/00456_neg_sample.fits,RFI,,,
fast_frex/00457_neg_sample.fits,RFI,,,
fast_frex/00458_neg_sample.fits,RFI,,,
fast_frex/00459_neg_sample.fits,RFI,,,
fast_frex/00460_neg_sample.fits,RFI,,,
fast_frex/00461_neg_sample.fits,RFI,,,
fast_frex/00462_neg_sample.fits,RFI,,,
fast_frex/00463_neg_sample.fits,RFI,,,
fast_frex/00464_neg_sample.fits,RFI,,,
fast_frex/00465_neg_sample.fits,RFI,,,
fast_frex/00466_neg_sample.fits,RFI,,,
fast_frex/00467_neg_sample.fits,RFI,,,
fast_frex/00468_neg_sample.fits,RFI,,,
fast_frex/00469_neg_sample.fits,RFI,,,
fast_frex/00470_neg_sample.fits,RFI,,,
fast_frex/00471_neg_sample.fits,RFI,,,
fast_frex/00472_neg_sample.fits,RFI,,,
fast_frex/00473_neg_sample.fits,RFI,,,
fast_frex/00474_neg_sample.fits,RFI,,,
fast_frex/00475_neg_sample.fits,RFI,,,
fast_frex/00476_neg_sample.fits,RFI,,,
fast_frex/00477_neg_sample.fits,RFI,,,
fast_frex/00478_neg_sample.fits,RFI,,,
fast_frex/00479_neg_sample.fits,RFI,,,
fast_frex/00480_neg_sample.fits,RFI,,,
fast_frex/00481_neg_sample.fits,RFI,,,
fast_frex/00482_neg_sample.fits,RFI,,,
fast_frex/00483_neg_sample.fits,RFI,,,
fast_frex/00484_neg_sample.fits,RFI,,,
fast_frex/00485_neg_sample.fits,RFI,,,
fast_frex/00486_neg_sample.fits,RFI,,,
fast_frex/00487_neg_sample.fits,RFI,,,
fast_frex/00488_neg_sample.fits,RFI,,,
fast_frex/00489_neg_sample.fits,RFI,,,
fast_frex/00490_neg_sample.fits,RFI,,,
fast_frex/00491_neg_sample.fits,RFI,,,
fast_frex/00492_neg_sample.fits,RFI,,,
fast_frex/00493_neg_sample.fits,RFI,,,
fast_frex/00494_neg_sample.fits,RFI,,,
fast_frex/00495_neg_sample.fits,RFI,,,
fast_frex/00496_neg_sample.fits,RFI,,,
fast_frex/00497_neg_sample.fits,RFI,,,
fast_frex/00498_neg_sample.fits,RFI,,,
fast_frex/00499_neg_sample.fits,RFI,,,
fast_frex/00500_neg_sample.fits,RFI,,,
fast_frex/00501_neg_sample.fits,RFI,,,
fast_frex/00502_neg_sample.fits,RFI,,,
fast_frex/00503_neg_sample.fits,RFI,,,
fast_frex/00504_neg_sample.fits,RFI,,,
fast_frex/00505_neg_sample.fits,RFI,,,
fast_frex/00506_neg_sample.fits,RFI,,,
fast_frex/00507_neg_sample.fits,RFI,,,
fast_frex/00508_neg_sample.fits,RFI,,,
fast_frex/00509_neg_sample.fits,RFI,,,
fast_frex/00510_neg_sample.fits,RFI,,,
fast_frex/00511_neg_sample.fits,RFI,,,
fast_frex/00512_neg_sample.fits,RFI,,,
fast_frex/00513_neg_sample.fits,RFI,,,
fast_frex/00514_neg_sample.fits,RFI,,,
fast_frex/00515_neg_sample.fits,RFI,,,
fast_frex/00516_neg_sample.fits,RFI,,,
fast_frex/00517_neg_sample.fits,RFI,,,
fast_frex/00518_neg_sample.fits,RFI,,,
fast_frex/00519_neg_sample.fits,RFI,,,
fast_frex/00520_neg_sample.fits,RFI,,,
fast_frex/00521_neg_sample.fits,RFI,,,
fast_frex/00522_neg_sample.fits,RFI,,,
fast_frex/00523_neg_sample.fits,RFI,,,
fast_frex/00524_neg_sample.fits,RFI,,,
fast_frex/00525_neg_sample.fits,RFI,,,
fast_frex/00526_neg_sample.fits,RFI,,,
fast_frex/00527_neg_sample.fits,RFI,,,
fast_frex/00528_neg_sample.fits,RFI,,,
fast_frex/00529_neg_sample.fits,RFI,,,
fast_frex/00530_neg_sample.fits,RFI,,,
fast_frex/00531_neg_sample.fits,RFI,,,
fast_frex/00532_neg_sample.fits,RFI,,,
fast_frex/00533_neg_sample.fits,RFI,,,
fast_frex/00534_neg_sample.fits,RFI,,,
fast_frex/00535_neg_sample.fits,RFI,,,
fast_frex/00536_neg_sample.fits,RFI,,,
fast_frex/00537_neg_sample.fits,RFI,,,
fast_frex/00538_neg_sample.fits,RFI,,,
fast_frex/00539_neg_sample.fits,RFI,,,
fast_frex/00540_neg_sample.fits,RFI,,,
fast_frex/00541_neg_sample.fits,RFI,,,
fast_frex/00542_neg_sample.fits,RFI,,,
fast_frex/00543_neg_sample.fits,RFI,,,
fast_frex/00544_neg_sample.fits,RFI,,,
fast_frex/00545_neg_sample.fits,RFI,,,
fast_frex/00546_neg_sample.fits,RFI,,,
fast_frex/00547_neg_sample.fits,RFI,,,
fast_frex/00548_neg_sample.fits,RFI,,,
fast_frex/00549_neg_sample.fits,RFI,,,
fast_frex/00550_neg_sample.fits,RFI,,,
fast_frex/00551_neg_sample.fits,RFI,,,
fast_frex/00552_neg_sample.fits,RFI,,,
fast_frex/00553_neg_sample.fits,RFI,,,
fast_frex/00554_neg_sample.fits,RFI,,,
fast_frex/00555_neg_sample.fits,RFI,,,
fast_frex/00556_neg_sample.fits,RFI,,,
fast_frex/00557_neg_sample.fits,RFI,,,
fast_frex/00558_neg_sample.fits,RFI,,,
fast_frex/00559_neg_sample.fits,RFI,,,
fast_frex/00560_neg_sample.fits,RFI,,,
fast_frex/00561_neg_sample.fits,RFI,,,
fast_frex/00562_neg_sample.fits,RFI,,,
fast_frex/00563_neg_sample.fits,RFI,,,
fast_frex/00564_neg_sample.fits,RFI,,,
fast_frex/00565_neg_sample.fits,RFI,,,
fast_frex/00566_neg_sample.fits,RFI,,,
fast_frex/00567_neg_sample.fits,RFI,,,
fast_frex/00568_neg_sample.fits,RFI,,,
fast_frex/00569_neg_sample.fits,RFI,,,
fast_frex/00570_neg_sample.fits,RFI,,,
fast_frex/00571_neg_sample.fits,RFI,,,
fast_frex/00572_neg_sample.fits,RFI,,,
fast_frex/00573_neg_sample.fits,RFI,,,
fast_frex/00574_neg_sample.fits,RFI,,,
fast_frex/00575_neg_sample.fits,RFI,,,
fast_frex/00576_neg_sample.fits,RFI,,,
fast_frex/00577_neg_sample.fits,RFI,,,
fast_frex/00578_neg_sample.fits,RFI,,,
fast_frex/00579_neg_sample.fits,RFI,,,
fast_frex/00580_neg_sample.fits,RFI,,,
fast_frex/00581_neg_sample.fits,RFI,,,
fast_frex/00582_neg_sample.fits,RFI,,,
fast_frex/00583_neg_sample.fits,RFI,,,
fast_frex/00584_neg_sample.fits,RFI,,,
fast_frex/00585_neg_sample.fits,RFI,,,
fast_frex/00586_neg_sample.fits,RFI,,,
fast_frex/00587_neg_sample.fits,RFI,,,
fast_frex/00588_neg_sample.fits,RFI,,,
fast_frex/00589_neg_sample.fits,RFI,,,
fast_frex/00590_neg_sample.fits,RFI,,,
fast_frex/00591_neg_sample.fits,RFI,,,
fast_frex/00592_neg_sample.fits,RFI,,,
fast_frex/00593_neg_sample.fits,RFI,,,
fast_frex/00594_neg_sample.fits,RFI,,,
fast_frex/00595_neg_sample.fits,RFI,,,
fast_frex/00596_neg_sample.fits,RFI,,,
fast_frex/00597_neg_sample.fits,RFI,,,
fast_frex/00598_neg_sample.fits,RFI,,,
fast_frex/00599_neg_sample.fits,RFI,,,
fast_frex/00600_neg_sample.fits,RFI,,,
fast_frex/00601_neg_sample.fits,RFI,,,
fast_frex/00602_neg_sample.fits,RFI,,,
fast_frex/00603_neg_sample.fits,RFI,,,
fast_frex/00604_neg_sample.fits,RFI,,,
fast_frex/00605_neg_sample.fits,RFI,,,
fast_frex/00606_neg_sample.fits,RFI,,,
fast_frex/00607_neg_sample.fits,RFI,,,
fast_frex/00608_neg_sample.fits,RFI,,,
fast_frex/00609_neg_sample.fits,RFI,,,
fast_frex/00610_neg_sample.fits,RFI,,,
fast_frex/00611_neg_sample.fits,RFI,,,
fast_frex/00612_neg_sample.fits,RFI,,,
fast_frex/00613_neg_sample.fits,RFI,,,
fast_frex/00614_neg_sample.fits,RFI,,,
fast_frex/00615_neg_sample.fits,RFI,,,
fast_frex/00616_neg_sample.fits,RFI,,,
fast_frex/00617_neg_sample.fits,RFI,,,
fast_frex/00618_neg_sample.fits,RFI,,,
fast_frex/00619_neg_sample.fits,RFI,,,
fast_frex/00620_neg_sample.fits,RFI,,,
fast_frex/00621_neg_sample.fits,RFI,,,
fast_frex/00622_neg_sample.fits,RFI,,,
fast_frex/00623_neg_sample.fits,RFI,,,
fast_frex/00624_neg_sample.fits,RFI,,,
fast_frex/00625_neg_sample.fits,RFI,,,
fast_frex/00626_neg_sample.fits,RFI,,,
fast_frex/00627_neg_sample.fits,RFI,,,
fast_frex/00628_neg_sample.fits,RFI,,,
fast_frex/00629_neg_sample.fits,RFI,,,
fast_frex/00630_neg_sample.fits,RFI,,,
fast_frex/00631_neg_sample.fits,RFI,,,
fast_frex/00632_neg_sample.fits,RFI,,,
fast_frex/00633_neg_sample.fits,RFI,,,
fast_frex/00634_neg_sample.fits,RFI,,,
fast_frex/00635_neg_sample.fits,RFI,,,
fast_frex/00636_neg_sample.fits,RFI,,,
fast_frex/00637_neg_sample.fits,RFI,,,
fast_frex/00638_neg_sample.fits,RFI,,,
fast_frex/00639_neg_sample.fits,RFI,,,
fast_frex/00640_neg_sample.fits,RFI,,,
fast_frex/00641_neg_sample.fits,RFI,,,
fast_frex/00642_neg_sample.fits,RFI,,,
fast_frex/00643_neg_sample.fits,RFI,,,
fast_frex/00644_neg_sample.fits,RFI,,,
fast_frex/00645_neg_sample.fits,RFI,,,
fast_frex/00646_neg_sample.fits,RFI,,,
fast_frex/00647_neg_sample.fits,RFI,,,
fast_frex/00648_neg_sample.fits,RFI,,,
fast_frex/00649_neg_sample.fits,RFI,,,
fast_frex/00650_neg_sample.fits,RFI,,,
fast_frex/00651_neg_sample.fits,RFI,,,
fast_frex/00652_neg_sample.fits,RFI,,,
fast_frex/00653_neg_sample.fits,RFI,,,
fast_frex/00654_neg_sample.fits,RFI,,,
fast_frex/00655_neg_sample.fits,RFI,,,
fast_frex/00656_neg_sample.fits,RFI,,,
fast_frex/00657_neg_sample.fits,RFI,,,
fast_frex/00658_neg_sample.fits,RFI,,,
fast_frex/00659_neg_sample.fits,RFI,,,
fast_frex/00660_neg_sample.fits,RFI,,,
fast_frex/00661_neg_sample.fits,RFI,,,
fast_frex/00662_neg_sample.fits,RFI,,,
fast_frex/00663_neg_sample.fits,RFI,,,
fast_frex/00664_neg_sample.fits,RFI,,,
fast_frex/00665_neg_sample.fits,RFI,,,
fast_frex/00666_neg_sample.fits,RFI,,,
fast_frex/00667_neg_sample.fits,RFI,,,
fast_frex/00668_neg_sample.fits,RFI,,,
fast_frex/00669_neg_sample.fits,RFI,,,
fast_frex/00670_neg_sample.fits,RFI,,,
fast_frex/00671_neg_sample.fits,RFI,,,
fast_frex/00672_neg_sample.fits,RFI,,,
fast_frex/00673_neg_sample.fits,RFI,,,
fast_frex/00674_neg_sample.fits,RFI,,,
fast_frex/00675_neg_sample.fits,RFI,,,
fast_frex/00676_neg_sample.fits,RFI,,,
fast_frex/00677_neg_sample.fits,RFI,,,
fast_frex/00678_neg_sample.fits,RFI,,,
fast_frex/00679_neg_sample.fits,RFI,,,
fast_frex/00680_neg_sample.fits,RFI,,,
fast_frex/00681_neg_sample.fits,RFI,,,
fast_frex/00682_neg_sample.fits,RFI,,,
fast_frex/00683_neg_sample.fits,RFI,,,
fast_frex/00684_neg_sample.fits,RFI,,,
fast_frex/00685_neg_sample.fits,RFI,,,
fast_frex/00686_neg_sample.fits,RFI,,,
fast_frex/00687_neg_sample.fits,RFI,,,
fast_frex/00688_neg_sample.fits,RFI,,,
fast_frex/00689_neg_sample.fits,RFI,,,
fast_frex/00690_neg_sample.fits,RFI,,,
fast_frex/00691_neg_sample.fits,RFI,,,
fast_frex/00692_neg_sample.fits,RFI,,,
fast_frex/00693_neg_sample.fits,RFI,,,
fast_frex/00694_neg_sample.fits,RFI,,,
fast_frex/00695_neg_sample.fits,RFI,,,
fast_frex/00696_neg_sample.fits,RFI,,,
fast_frex/00697_neg_sample.fits,RFI,,,
fast_frex/00698_neg_sample.fits,RFI,,,
fast_frex/00699_neg_sample.fits,RFI,,,
fast_frex/00700_neg_sample.fits,RFI,,,
fast_frex/00701_neg_sample.fits,RFI,,,
fast_frex/00702_neg_sample.fits,RFI,,,
fast_frex/00703_neg_sample.fits,RFI,,,
fast_frex/00704_neg_sample.fits,RFI,,,
fast_frex/00705_neg_sample.fits,RFI,,,
fast_frex/00706_neg_sample.fits,RFI,,,
fast_frex/00707_neg_sample.fits,RFI,,,
fast_frex/00708_neg_sample.fits,RFI,,,
fast_frex/00709_neg_sample.fits,RFI,,,
fast_frex/00710_neg_sample.fits,RFI,,,
fast_frex/00711_neg_sample.fits,RFI,,,
fast_frex/00712_neg_sample.fits,RFI,,,
fast_frex/00713_neg_sample.fits,RFI,,,
fast_frex/00714_neg_sample.fits,RFI,,,
fast_frex/00715_neg_sample.fits,RFI,,,
fast_frex/00716_neg_sample.fits,RFI,,,
fast_frex/00717_neg_sample.fits,RFI,,,
fast_frex/00718_neg_sample.fits,RFI,,,
fast_frex/00719_neg_sample.fits,RFI,,,
fast_frex/00720_neg_sample.fits,RFI,,,
fast_frex/00721_neg_sample.fits,RFI,,,
fast_frex/00722_neg_sample.fits,RFI,,,
fast_frex/00723_neg_sample.fits,RFI,,,
fast_frex/00724_neg_sample.fits,RFI,,,
